Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Net Income Avi to Common,Diluted EPS,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short,Short Ratio,Short % of Float,Shares Short (prior month
0,0,EMR,0,0,0,0,44070000000.0,48480000000.0,19.95,17.53,2.07,2.48,5.36,2.73,13.31,12.83,16.75,9.22,27.57,17740000000.0,28.23,8.7,7460000000.0,3640000000.0,2280000000.0,3.59,18.6,1250000000.0,2.03,5960000000.0,72.03,0.88,13.37,2770000000.0,1810000000.0,1.35,68.19,67.28,3540000.0,614620000.0,610440000.0,0.64,74.17,8080000.0,2.39,1.3,6910000.0
0,0,WMT,0,0,0,0,284760000000.0,341490000000.0,43.91,19.89,5.82,0.55,3.94,0.66,10.41,1.3,4.3,6.52,8.95,514409999999.99994,175.62,1.9,129100000000.0,32799999999.999996,6670000000.0,2.26,69.5,7720000000.0,2.69,58460000000.0,73.41,0.8,25.19,27750000000.0,12980000000.0,0.66,98.48,96.66,7560000.0,2870000000.0,1410000000.0,52.02,30.32,20130000.0,2.3,1.41,17100000.0
0,0,HCBK,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,SJM,0,0,0,0,13420000000.0,19180000000.0,21.36,14.2,4.2,1.74,1.67,2.48,11.62,8.15,15.74,4.7,7.95,7720000000.0,67.84,5.7,2840000000.0,1650000000.0,628800000.0,5.52,-85.4,206500000.0,1.82,6130000000.0,76.38,0.95,70.49,1180000000.0,782760000.0,0.7,108.05,104.91,1170000.0,113750000.0,109260000.0,4.53,80.49,6670000.0,4.09,6.87,7350000.0
0,0,HP,0,0,0,0,6490000000.0,6610000000.0,,25.97,0.37,2.43,1.48,2.47,9.81,0.06,4.66,1.24,0.02,2670000000.0,24.51,31.3,834660000.0,674170000.0,-0.0,-0.0,-96.2,269530000.0,2.46,490800000.0,11.35,2.7,39.54,674410000.0,75670000.0,1.62,55.37,58.52,1320000.0,110510000.0,106250000.0,3.1,100.73,10390000.0,7.39,12.35,9760000.0
0,0,STJ,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,DF,0,0,0,0,221920000.0,1120000000.0,,121.0,1.46,0.03,0.73,0.14,10.39,-4.22,-0.63,-1.32,-68.45,7760000000.0,84.92,-0.3,1660000000.0,107380000.0,-331770000.0,-3.579,,24180000.0,0.26,906340000.0,287.97,1.3,3.31,152960000.0,126730000.0,0.48,3.3755,5.0984,2060000.0,91700000.0,90100000.0,11.41,91.09,20680000.0,7.45,29.6,16219999.999999998
0,0,KO,0,0,0,0,199010000000.0,228380000000.0,31.03,20.69,4.21,6.25,11.7,7.17,21.56,20.2,29.85,6.95,35.37,31860000000.0,7.48,-6.0,20090000000.0,10590000000.0,6690000000.0,1.5,,15960000000.0,3.73,43600000000.0,228.75,1.05,3.98,7630000000.0,6870000000.0,0.27,45.73,47.26,16910000.0,4280000000.0000005,3840000000.0,0.75,69.05,29350000.0,1.36,0.69,29120000.0
0,0,CMA,0,0,0,0,12350000000.0,15060000000.0,10.87,9.0,1.35,3.71,1.67,4.52,,37.1,49.47,1.73,15.97,3330000000.0,19.82,3.5,3330000000.0,,1230000000.0,7.2,176.8,4019999999.9999995,25.27,6730000000.0,,,46.89,1620000000.0,,1.46,81.25,80.4,2089999.9999999998,157920000.0,157740000.0,0.93,86.7,3790000.0,2.03,2.74,3060000.0
0,0,GOOG,0,0,0,0,838210000000.0,734070000000.0,27.55,22.04,1.45,6.13,4.71,5.36,18.16,22.46,22.94,9.12,18.62,136820000000.0,196.82,21.5,77270000000.0,40420000000.0,30740000000.0,43.7,,109140000000.0,156.99,4010000000.0,2.26,3.92,255.38,47970000000.0,19780000000.0,1.16,1166.04,1103.64,1440000.0,349290000.0,603770000.0,0.02,69.9,2220000.0,1.3,,2120000.0
0,0,MAC,0,0,0,0,6610000000.0,11740000000.0,104.63,109.08,733.14,6.42,2.09,11.4,18.27,5.83,30.09,2.08,1.93,1030000000.0,7.3,-5.7,661490000.0,642630000.0,58910000.0,0.42,-64.1,102710000.0,0.73,5370000000.0,168.28,0.3,20.89,344310000.0,459540000.0,1.13,43.28,47.24,1210000.0,141160000.0,117170000.0,0.48,104.22,11040000.0,9.83,11.66,10070000.0
0,0,WEC,0,0,0,0,24340000000.0,36450000000.0,23.1,20.63,4.83,3.17,2.49,4.75,15.57,13.79,19.46,2.87,10.96,7680000000.0,24.34,1.1,2510000000.0,2340000000.0,1060000000.0,3.34,-52.6,84500000.0,0.27,11800000000.0,119.9,0.68,31.02,2450000000.0,-623640000.0,0.31,77.36,72.04,1800000.0,315450000.0,314770000.0,0.22,77.39,11030000.0,5.12,3.95,10580000.0
0,0,RTN,0,0,0,0,51260000000.0,52560000000.0,17.9,13.78,0.63,1.89,4.47,1.94,13.83,10.75,12.23,6.59,25.79,27060000000.0,94.44,8.5,7490000000.0,3800000000.0,2910000000.0,10.15,111.7,3610000000.0,12.78,5060000000.0,42.54,1.46,40.67,3430000000.0,2200000000.0,1.29,182.3,178.25,2000000.0,282240000.0,281640000.0,0.18,77.04,3530000.0,1.83,1.23,4139999.9999999995
0,0,GCI,0,0,0,0,1160000000.0,1400000000.0,77.77,12.8,,0.4,1.1,0.48,4.52,0.52,5.82,4.2,1.47,2920000000.0,25.82,-12.0,,310720000.0,15040000.0,0.13,,93560000.0,0.82,304260000.0,29.39,1.05,9.15,157520000.0,211290000.0,1.84,10.87,10.3,1450000.0,114470000.0,95020000.0,8.27,113.88,20440000.0,15.94,,19220000.0
0,0,CERN,0,0,0,0,18520000000.0,18260000000.0,30.21,20.03,2.38,3.45,3.76,3.4,15.13,11.74,14.44,7.35,12.97,5370000000.0,16.26,3.9,4430000000.0,1210000000.0,630060000.0,1.89,-61.0,775410000.0,2.39,443720000.0,9.0,2.41,15.2,1450000000.0,677650000.0,0.95,56.87,57.23,2240000.0,324360000.0,311470000.0,4.42,82.74,14490000.0,6.15,4.56,12800000.0
0,0,DTV,0,0,0,0,9830000000.0,,8.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.19,53.73,,,,,,,,,
0,0,APOL,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,DISCA,0,0,0,0,20440000000.0,39170000000.0,39.44,7.27,0.22,1.94,2.45,3.71,8.63,5.63,29.89,7.15,8.76,10550000000.0,17.18,50.7,6620000000.0,4540000000.0,529000000.0,0.73,,999000000.0,1.4,17050000000.0,162.07,1.06,11.77,2580000000.0,5250000000.0,1.13,28.05,29.25,3890000.0,157770000.0,501280000.0,2.26,116.91,26950000.0,6.71,53.15,27920000.0
0,0,LH,0,0,0,0,15670000000.0,21330000000.0,18.44,13.22,1.93,1.38,2.25,1.88,11.18,7.8,12.8,5.52,12.8,11330000000.0,111.77,1.6,3180000000.0,1910000000.0,883700000.0,8.61,-77.0,426800000.0,4.33,6060000000.0,86.73,1.51,70.49,1310000000.0,1120000000.0,1.21,151.21,151.06,98680000.0,98680000.0,98070000.0,0.59,94.21,2640000.0,3.65,2.9,2440000.0
0,0,CVX,0,0,0,0,240700000000.0,266360000000.0,16.37,15.54,0.34,1.51,1.56,1.68,7.92,9.33,9.2,3.6,9.74,158900000000.0,83.72,16.9,64319999999.99999,33640000000.0,14820000000.0,7.74,19.9,9400000000.0,4.95,34460000000.0,22.14,1.25,81.22,30620000000.0,12070000000.0,0.78,122.83,117.55,6060000.0,1900000000.0,1900000000.0,0.05,67.57,19240000.0,3.07,,16930000.0
0,0,DOV,0,0,0,0,14040000000.0,16760000000.000002,25.76,15.69,1.12,2.01,5.06,2.4,14.08,8.16,12.98,5.96,16.53,6990000000.0,46.65,3.2,2580000000.0,1190000000.0,591150000.0,3.75,-52.2,396220000.0,2.73,3160000000.0,114.28,1.37,19.1,798640000.0,595440000.0,1.78,92.0,84.63,1080000.0,145210000.0,142930000.0,2.61,90.79,2310000.0,2.44,1.82,2089999.9999999998
0,0,RHI,0,0,0,0,7860000000.0,7620000000.0,18.81,15.61,2.34,1.35,7.39,1.31,11.66,7.49,10.12,19.47,40.06,5800000000.0,48.13,10.1,2410000000.0,653170000.0,434290000.0,3.57,141.4,276580000.0,2.36,0.06,0.06,1.8,9.09,572320000.0,447140000.0,1.41,66.19,62.95,1080000.0,117030000.0,113970000.0,2.78,97.81,11710000.0,10.79,10.98,10870000.0
0,0,CA,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,ETR,0,0,0,0,17970000000.0,36090000000.0,20.38,17.03,-4.34,1.63,2.02,3.28,12.92,7.71,10.36,1.5,9.84,11010000000.0,60.69,-4.2,3840000000.0,2790000000.0,848660000.0,4.63,,480980000.0,2.54,18130000000.0,200.06,0.54,46.78,2390000000.0,-2049999999.9999998,0.18,93.69,87.54,1520000.0,190470000.0,188970000.0,0.26,91.22,7850000.0,4.01,4.68,7350000.0
0,0,HOV,0,0,0,0,81550000.0,1870000000.0,4.74,-55.36,0.45,0.04,,0.96,45.63,0.91,1.93,1.44,,1950000000.0,328.52,-8.8,,41050000.0,17720000.0,2.92,,113310000.0,19.08,1640000000.0,,9.14,-101.98,-101350000.0,-121940000.0,1.69,14.75,24.6,5320000.0,5320000.0,4870000.0,10.29,35.81,8.69,8.69,8.97,
0,0,VLO,0,0,0,0,36000000000.0,43390000000.0,11.82,7.64,0.42,0.32,1.66,0.39,6.51,2.8,4.12,5.72,14.7,111410000000.0,261.52,9.8,7610000000.0,6660000000.0,3110000000.0,7.29,-59.8,2980000000.0,7.14,9110000000.0,40.07,1.65,51.88,4370000000.0,753880000.0,1.26,84.31,86.73,3780000.0,417610000.0,416220000.0,0.24,81.58,8700000.0,2.44,2.09,7230000.0
0,0,D,0,0,0,0,61290000000.0,98900000000.0,20.5,17.35,3.46,4.59,2.6,7.4,15.14,18.31,31.82,3.44,12.31,13370000000.0,20.43,4.7,6490000000.0,6530000000.0,2450000000.0,3.74,-51.1,282000000.0,0.35,35320000000.0,160.18,0.68,29.53,4770000000.0,-531000000.0,0.19,75.65,73.01,4920000.0,799400000.0,797140000.0,0.28,60.9,10630000.0,2.12,1.33,11760000.0
0,0,QCOM,0,0,0,0,69910000000.0,76260000000.0,36.93,13.28,1.04,3.25,19.32,3.54,11.94,10.15,22.46,6.13,15.88,21540000000.0,15.42,-19.8,12940000000.0,6390000000.0,2190000000.0,1.56,,10310000000.0,8.52,16390000000.0,453.03,1.54,2.99,2490000000.0,4840000000.0,0.92,55.31,58.23,14350000.0,1210000000.0,1210000000.0,0.09,84.89,27880000.0,2.17,2.31,37100000.0
0,0,LTD,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,FSLR,0,0,0,0,6010000000.0,3830000000.0,41.97,16.69,2.16,2.68,1.15,1.71,22.44,6.43,1.79,0.36,2.8,2240000000.0,21.42,103.8,392180000.0,170850000.0,144330000.0,1.36,,2550000000.0,24.28,476190000.0,9.14,4.57,49.7,-326810000.0,-826830000.0,1.15,53.01,47.4,1480000.0,105350000.0,75070000.0,28.24,63.79,9960000.0,5.48,12.2,10480000.0
0,0,SAI,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,HAL,0,0,0,0,27310000000.0,35490000000.0,16.56,14.83,0.82,1.14,2.86,1.48,8.18,6.9,11.39,6.69,18.52,24000000000.0,27.42,-0.1,2990000000.0,4340000000.0,1660000000.0,1.89,,2009999999.9999998,2.3,10460000000.0,109.57,2.32,10.93,3160000000.0,900750000.0,1.37,29.71,32.4,9770000.0,872760000.0,869740000.0,0.29,82.14,16489999.999999998,1.6,1.89,18880000.0
0,0,BDX,0,0,0,0,67530000000.0,87740000000.0,77.23,18.44,1.77,3.96,3.16,5.14,17.26,6.13,16.61,3.27,4.91,17059999999.999998,63.64,35.1,7800000000.0,5080000000.0,894000000.0,3.25,,948000000.0,3.52,21070000000.0,98.44,0.97,79.54,2790000000.0,3010000000.0,1.4,248.77,241.58,1050000.0,269060000.0,268250000.0,0.26,87.48,3880000.0,4.29,1.66,3630000.0
0,0,AZO,0,0,0,0,26200000000.0,30960000000.0,19.64,16.32,1.35,2.32,,2.74,12.11,12.49,19.48,14.38,,11310000000.0,436.38,1.6,5970000000.0,2560000000.0,1410000000.0,53.6,1.8,247230000.0,9.93,5110000000.0,,0.94,-63.88,2150000000.0,1310000000.0,0.8,962.82,850.46,24890000.0,24890000.0,24730000.0,0.79,96.42,1.96,1.96,2.78,
0,0,PFG,0,0,0,0,14840000000.0,14860000000.0,9.95,8.84,1.64,1.04,1.31,1.04,7.47,10.86,12.53,0.45,12.49,14240000000.0,49.81,16.5,5920000000.0,1990000000.0,1550000000.0,5.36,-71.9,3720000000.0,13.37,3320000000.0,28.03,2.47,40.75,5160000000.0,3650000000.0,1.43,51.36,49.95,1850000.0,278310000.0,277090000.0,0.31,73.78,6900000.0,3.32,2.73,6630000.0
0,0,TIBX,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,AVY,0,0,0,0,9570000000.0,11290000000.0,21.57,15.69,1.44,1.34,10.1,1.58,11.7,6.53,11.23,9.74,46.71,7160000000.0,82.0,1.9,1920000000.0,964700000.0,467400000.0,5.28,,258100000.00000003,3.07,1970000000.0,205.86,1.15,11.27,457900000.0,481280000.0,1.6,109.75,99.65,83970000.0,83970000.0,83420000.0,0.62,90.59,1500000.0,2.0,2.04,1250000.0
0,0,EOG,0,0,0,0,57700000000.0,61740000000.0,16.89,16.18,0.25,3.34,2.98,3.58,7.65,19.8,25.16,8.52,19.18,17270000000.0,29.95,26.4,9590000000.0,8070000000.0,3420000000.0,5.89,-63.3,1560000000.0,2.68,6080000000.0,31.42,1.36,33.38,7770000000.0,-240920000.0,1.41,93.64,102.33,4010000.0,580060000.0,578070000.0,0.47,89.14,13320000.0,2.55,2.3,11470000.0
0,0,TSO,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,SWY,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,EL,0,0,0,0,59530000000.0,60070000000.0,37.78,29.48,2.98,4.19,13.85,4.23,20.31,11.49,17.0,11.93,36.79,14190000000.0,38.75,7.0,10860000000.0,2960000000.0,1630000000.0,4.36,365.9,2400000000.0,6.65,3390000000.0,78.26,1.71,11.9,2410000000.0,1760000000.0,0.61,159.5,142.11,2009999.9999999998,218260000.0,216140000.0,1.14,91.67,7500000.0,4.55,3.39,8780000.0
0,0,SPG,0,0,0,0,65269999999.99999,81410000000.0,23.31,24.33,2.97,11.57,17.42,14.43,19.38,43.26,51.57,5.78,66.75,5640000000.0,18.22,2.3,4590000000.0,4200000000.0,2440000000.0,7.87,24.8,514340000.00000006,1.66,23310000000.0,578.72,0.42,10.53,3750000000.0,2170000000.0,0.6,179.2,178.43,1460000.0,308990000.0,291200000.0,0.5,98.73,8510000.0,5.36,3.24,8860000.0
0,0,APA,0,0,0,0,13350000000.0,22620000000.0,338.67,21.68,5.85,1.85,1.87,3.13,4.84,0.55,22.33,4.63,3.25,7220000000.0,18.89,1.3,5640000000.0,4680000000.0,40000000.0,0.1,,714000000.0,1.9,8199999999.999999,93.1,1.22,19.03,3780000000.0,192120000.0,1.97,34.02,35.39,4390000.0,375410000.0,374250000.0,0.27,102.4,26160000.0,5.39,,25930000.0
0,0,ANF,0,0,0,0,1670000000.0,1310000000.0,23.23,16.19,7.55,0.47,1.37,0.36,4.16,2.08,3.8,3.62,6.38,3590000000.0,53.31,-3.1,2160000000.0,314270000.0,74540000.0,1.08,30.6,723130000.0,10.86,296780000.0,24.35,2.39,18.25,352930000.0,145840000.0,0.72,24.5,20.74,2410000.0,66610000.0,65879999.99999999,1.08,115.7,15100000.0,4.41,29.8,15060000.0
0,0,DAL,0,0,0,0,39040000000.0,54900000000.0,10.18,8.27,0.7,0.88,2.86,1.24,7.29,8.85,12.17,5.93,30.02,44440000000.0,64.31,5.0,11200000000.0,7530000000.0,3940000000.0,5.67,252.7,1770000000.0,2.61,17610000000.0,128.65,0.34,20.2,7010000000.0,1160000000.0,1.21,51.01,52.53,8160000.0,676550000.0,603500000.0,49.63,0.0,13290000.0,1.6,1.9,17090000.0
0,0,SNA,0,0,0,0,8900000000.0,9990000000.0,13.48,12.22,1.54,2.19,2.87,2.45,9.65,16.7,23.47,11.24,22.86,4070000000.0000005,72.3,-1.8,2100000000.0,1040000000.0,679900000.0,11.87,35.1,140500000.0,2.53,1150000000.0,36.79,2.33,55.72,764500000.0,299850000.0,1.4,158.21,159.91,55620000.0,55620000.0,54940000.0,1.23,101.01,8820000.0,15.3,18.03,8060000.000000001
0,0,FAST,0,0,0,0,19060000000.0,19400000000.0,25.42,21.76,1.22,3.84,8.27,3.91,17.06,15.14,20.11,20.03,34.18,4970000000.0,17.3,13.1,2400000000.0,1140000000.0,751900000.0,2.62,10.8,167200000.0,0.58,500000000.0,21.71,5.3,8.05,674200000.0,339510000.0,1.59,62.95,57.42,2330000.0,286160000.0,284880000.0,0.25,88.36,22560000.0,12.08,8.96,23710000.0
0,0,NE,0,0,0,0,739980000.0,4660000000.0,,-2.32,-0.29,0.71,0.17,4.5,13.49,-85.42,-13.61,-0.88,-21.32,1040000000.0,4.2,-9.0,,345560000.0,-885050000.0,-3.59,,375230000.0,1.51,3880000000.0,83.3,1.8,17.23,171850000.0,156230000.0,3.03,2.9794,4.0722,4290000.0,249150000.0,227510000.0,1.59,89.88,44650000.0,9.18,24.57,43890000.0
0,0,CHK,0,0,0,0,5560000000.0,15980000000.0,,5.29,1.02,0.55,,1.58,5.87,8.64,15.6,8.43,1846.32,10110000000.0,11.12,21.7,3080000000.0,2720000000.0,775000000.0,,54.1,4000000.0,0.0,7720000000.0,1653.53,0.56,-1.48,2000000000.0,-385380000.0,2.39,2.9994,3.197,46490000.0,1620000000.0,1110000000.0,1.14,63.85,183940000.0,3.73,22.73,204580000.0
0,0,LNC,0,0,0,0,12970000000.0,15140000000.0,8.59,6.22,0.64,0.79,0.91,0.92,6.45,9.99,14.27,0.5,10.36,16420000000.000002,76.06,23.5,2260000000.0,2350000000.0,1640000000.0,7.39,-51.0,4300000000.0,21.02,6490000000.0,45.21,10.97,69.71,1940000000.0,-20130000000.0,1.93,61.33,60.56,1850000.0,204290000.0,203100000.0,0.56,86.09,3940000.0,2.48,2.03,3370000.0
0,0,DFS,0,0,0,0,24410000000.0,39090000000.0,9.6,7.92,0.41,3.18,2.35,5.09,,35.73,47.95,2.62,24.9,7670000000.0,22.31,3.7,7320000000.0,,2690000000.0,7.79,77.5,13310000000.0,40.54,27230000000.0,244.65,1.34,31.88,5190000000.0,,1.66,71.68,69.42,2220000.0,326240000.0,326920000.0,16.76,0.0,4260000.0,2.2,,3870000.0
0,0,ZNGA,0,0,0,0,4980000000.0,4470000000.0,298.33,20.65,0.89,5.49,2.9,4.93,78.4,1.7,1.65,0.45,0.95,907210000.0,1.05,6.6,602550000.0,57030000.0,15460000.0,0.02,-95.7,581220000.0,0.63,100000000.0,6.26,1.56,1.85,168240000.0,191730000.0,0.56,5.24,4.3,13830000.0,927930000.0,854900000.0,7.97,79.4,41040000.0,2.76,,56550000.0
0,0,AEO,0,0,0,0,3840000000.0,3510000000.0,15.13,12.64,1.85,0.95,2.98,0.87,6.9,6.49,8.44,11.45,20.67,4040000000.0,22.87,1.3,1800000000.0,509200000.0,261899999.99999997,1.47,-18.9,425460000.0,2.46,,,1.93,7.47,456640000.0,210810000.0,0.78,20.86,20.91,3970000.0,172580000.0,159020000.0,5.86,94.62,16100000.000000002,3.51,11.36,13800000.0
0,0,XRAY,0,0,0,0,11230000000.0,12580000000.0,,19.06,3.35,2.82,2.19,3.16,18.7,-25.36,8.58,2.24,-17.19,3990000000.0,17.77,-2.9,,672700000.0,-1010000000.0,-4.51,,337800000.0,1.51,1660000000.0,32.29,1.86,22.97,499800000.0,393580000.0,0.86,47.53,40.34,1920000.0,223220000.0,221580000.0,0.68,101.68,7380000.0,3.02,3.65,9290000.0
0,0,GT,0,0,0,0,4500000000.0,9670000000.0,6.7,6.84,3.52,0.29,0.92,0.62,5.26,4.48,6.87,3.91,14.27,15480000000.0,65.29,-4.8,3460000000.0,1840000000.0,693000000.0,2.89,,801000000.0,3.45,5760000000.0,113.67,1.24,20.95,916000000.0,125750000.0,1.39,18.55,20.75,5550000.0,232260000.0,231230000.0,0.37,91.58,9640000.0,1.45,4.66,10560000.0
0,0,TSN,0,0,0,0,25730000000.0,37220000000.0,13.36,11.23,3.55,0.64,1.96,0.93,9.23,4.86,7.69,6.37,15.43,40020000000.0,109.78,-0.4,5230000000.0,4030000000.0000005,1940000000.0,5.27,-66.2,401000000.0,1.1,11990000000.0,90.44,0.85,35.94,2700000000.0,1650000000.0,0.59,65.16,60.59,2830000.0,295260000.0,290160000.0,2.53,90.04,5710000.0,1.86,2.29,4660000.0
0,0,CRM,0,0,0,0,122180000000.0,121270000000.0,110.82,46.07,2.04,9.2,7.82,9.13,79.58,8.36,4.23,1.33,8.55,13280000000.0,17.69,25.8,,1520000000.0,1110000000.0,1.43,75.7,4340000000.0,5.63,3370000000.0,21.58,0.95,20.27,3400000000.0,3400000000.0,1.05,160.19,147.16,5580000.0,771000000.0,735440000.0,4.6,84.8,10590000.0,2.09,,10410000.0
0,0,ADI,0,0,0,0,41160000000.0,46720000000.0,26.99,18.62,2.06,6.66,3.55,7.57,17.16,25.22,31.12,5.63,14.2,6180000000.0,16.67,-1.6,4230000000.0000005,2720000000.0,1550000000.0,4.14,21.1,605860000.0,1.64,6270000000.0,54.11,2.34,31.45,2430000000.0,1320000000.0,1.31,107.38,93.78,2870000.0,368310000.0,367010000.0,0.34,92.51,7440000.0,2.49,2.02,9450000.0
0,0,VZ,0,0,0,0,244210000000.0,356920000000.0,15.73,12.37,1.33,1.87,4.6,2.73,6.78,11.87,26.9,8.43,32.27,130860000000.00002,31.7,1.0,75660000000.0,52610000000.0,15530000000.0,3.76,-89.6,2740000000.0,0.66,113940000000.0,208.26,0.91,12.86,34340000000.000004,16100000000.000002,0.47,57.72,56.6,15020000.0,4130000000.0,4130000000.0,0.03,68.3,32180000.0,2.36,0.78,27610000.0
0,0,IPG,0,0,0,0,8330000000.0,12080000000.0,13.53,10.87,2.19,1.04,3.45,1.5,9.74,7.71,12.92,4.58,25.01,8029999999.999999,20.95,13.3,1740000000.0,1240000000.0,618900000.0,1.59,29.3,673400000.0,1.75,3730000000.0,143.58,1.01,6.24,565100000.0,325140000.0,0.65,22.26,22.54,4790000.0,386950000.0,382280000.0,0.68,105.17,26290000.0,5.27,8.66,25070000.0
0,0,P,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,GPS,0,0,0,0,10010000000.0,9810000000.0,10.2,10.36,1.85,0.6,2.81,0.59,5.03,6.05,8.29,10.71,29.95,16579999999.999998,43.06,-3.2,6320000000.0,1950000000.0,1000000000.0,2.59,34.6,1370000000.0,3.62,1250000000.0,35.15,1.96,9.4,1380000000.0,393120000.0,0.4,25.84,26.26,5600000.0,378600000.0,231110000.0,35.98,60.05,25650000.0,2.98,11.02,26720000.0
0,0,CIM,0,0,0,0,3560000000.0,26110000000.0,9.7,8.34,-6.12,7.21,0.96,52.91,,83.41,79.77,1.68,11.22,493510000.0,2.64,,,,368440000.0,1.96,,84950000.0,0.45,22650000000.0,611.42,0.79,19.8,297580000.0,,0.26,18.84,18.5,1340000.0,187050000.0,185070000.0,1.11,51.53,9610000.0,7.22,5.15,9410000.0
0,0,ROST,0,0,0,0,36330000000.0,35140000000.0,23.16,19.85,2.09,2.42,10.99,2.35,14.82,10.6,13.62,21.63,49.96,14980000000.0,40.55,1.0,4830000000.0,2370000000.0,1590000000.0,4.26,-2.0,1410000000.0,3.84,312440000.0,9.45,1.69,8.98,2069999999.9999998,1310000000.0,0.8,92.63,91.57,2340000.0,368250000.0,360140000.0,2.1,95.67,5390000.0,2.02,1.45,4620000.0
0,0,CAMP,0,0,0,0,409180000.0,425140000.0,193.53,12.07,0.97,1.09,2.26,1.14,15.48,0.63,3.62,1.56,1.18,373820000.0,10.66,-5.5,150890000.0,27460000.0,2370000.0,0.07,,301760000.0,8.73,272420000.0,135.16,4.28,5.83,56260000.0,32320000.0,1.98,13.28,16.19,31090000.0,31090000.0,33100000.0,3.83,79.25,2970000.0,14.13,10.01,3160000.0
0,0,AMAT,0,0,0,0,40750000000.0,42460000000.0,10.93,11.41,1.24,2.43,4.96,2.53,8.64,23.33,26.72,14.54,46.89,16800000000.0,17.0,-10.7,7820000000.0,4910000000.0,3920000000.0,3.93,367.3,3710000000.0,3.91,5310000000.0,64.68,2.72,8.65,3160000000.0,1170000000.0,1.5,39.47,36.42,10820000.0,949390000.0,939860000.0,0.3,81.6,15970000.0,1.44,1.68,13140000.0
0,0,EQT,0,0,0,0,5480000000.0,16219999999.999998,,69.39,-0.36,1.16,0.5,3.42,6.83,-47.39,16.12,1.9,-16.21,4740000000.0,18.15,48.6,2840000000.0,2370000000.0,-2380000000.0,-8.6,,3490000.0,0.01,5500000000.0,50.17,0.84,43.06,2980000000.0,-1410000000.0,0.61,19.66,20.21,4380000.0,254760000.0,252780000.0,0.78,107.48,12610000.0,2.76,5.3,15080000.0
0,0,BIIB,0,0,0,0,47160000000.0,49940000000.0,11.11,8.14,2.06,3.51,3.63,3.71,7.11,32.94,47.39,16.28,34.91,13450000000.0,65.66,6.6,11640000000.0,7030000000.0,4430000000.0,21.58,,3540000000.0,17.99,5940000000.0,45.56,2.32,66.12,6190000000.0,3810000000.0,1.85,292.43,316.26,2069999.9999999998,196710000.0,196390000.0,0.47,93.52,2870000.0,2.52,1.36,2740000.0
0,0,MUR,0,0,0,0,5020000000.0,8220000000.000001,12.28,21.16,3.51,1.94,1.04,3.18,4.78,15.89,25.55,3.95,8.62,2590000000.0,14.95,14.5,2029999999.9999998,1720000000.0,414620000.0,2.36,,387370000.0,2.24,3240000000.0,62.29,1.04,27.91,1220000000.0,-581360000.0,1.71,29.59,29.66,1930000.0,173060000.0,163450000.0,5.62,93.01,16469999.999999998,9.09,11.28,15530000.0
0,0,NKE,0,0,0,0,133350000000.0,133759999999.99998,33.01,27.96,2.37,3.44,14.87,3.45,24.16,10.79,12.4,13.2,44.57,38720000000.0,24.38,7.0,15960000000.0,5540000000.0,4179999999.9999995,2.57,,4050000000.0,2.57,3490000000.0,38.91,2.17,5.7,,,0.95,85.27,79.09,6610000.0,1260000000.0,1240000000.0,1.14,83.86,10270000.0,1.79,1.04,10270000.0
0,0,ZMH,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
